raw_date,tmax,tmin,day_weather,night_weather,wind_dir,wind_power,Tmax,Tmin,Date,Year,Month,Quarter,Tavg,S_temp,S_weather,S_wind,CCI,SI,SI_score,CCI_owci,CCI_level,SI_level,OWCI_level,CCI_9ma,OWCI_9ma
46034,12 ℃,6 ℃,阴,多云,北风,微风,12.0,6.0,2014-12-30,2014,12,4,9.0,0.04956628350491174,0.875,1.0,18.10492393582658,11.700000000000001,35.57268722466959,44.44888941212021,4-较不舒适,5-最不舒适,3-正常,,
46035,15 ℃,6 ℃,多云,晴,北风,微风,15.0,6.0,2014-12-31,2014,12,4,10.5,0.09526325532781016,0.975,1.0,21.345401049019117,10.680000000000001,41.189427312775315,50.33998161733331,4-较不舒适,4-较不舒适,3-正常,,
46036,16 ℃,6 ℃,晴,晴,北风,微风,16.0,6.0,2015-01-01,2015,1,1,11.0,0.1163548028087039,1.0,1.0,22.694843532199826,10.34,43.06167400881057,52.57574191177158,4-较不舒适,4-较不舒适,3-正常,,
46037,17 ℃,6 ℃,晴,晴,无持续风向,微风,17.0,6.0,2015-01-02,2015,1,1,11.5,0.14085842092104503,1.0,1.0,23.998175506537116,10.0,44.93392070484582,54.64450104972774,4-较不舒适,4-较不舒适,3-正常,,
46038,17 ℃,8 ℃,晴,晴,无持续风向,微风,17.0,8.0,2015-01-03,2015,1,1,12.5,0.2010011912257319,1.0,1.0,27.745983840494294,9.32,48.6784140969163,59.40081178986818,4-较不舒适,4-较不舒适,3-正常,,
46039,15 ℃,8 ℃,多云,多云,北风,微风,15.0,8.0,2015-01-04,2015,1,1,11.5,0.14085842092104503,0.95,1.0,23.356621817370897,10.0,44.93392070484582,53.89564341355093,4-较不舒适,4-较不舒适,3-正常,,
46040,14 ℃,7 ℃,多云,多云,北风,微风,14.0,7.0,2015-01-05,2015,1,1,10.5,0.09526325532781016,0.95,1.0,20.99386494261859,10.680000000000001,41.189427312775315,49.965173018927025,4-较不舒适,4-较不舒适,3-正常,,
46041,17 ℃,7 ℃,晴,多云,北风,微风,17.0,7.0,2015-01-06,2015,1,1,12.0,0.1690133154060661,0.975,1.0,25.364687049377682,9.66,46.80616740088106,56.54668879932938,4-较不舒适,4-较不舒适,3-正常,,
46042,15 ℃,9 ℃,小雨,阴,北风,微风,15.0,9.0,2015-01-07,2015,1,1,12.0,0.1690133154060661,0.7250000000000001,1.0,22.444441103190638,9.66,46.80616740088106,52.79800879821812,4-较不舒适,4-较不舒适,3-正常,,
46043,18 ℃,8 ℃,多云,多云,北风,微风,18.0,8.0,2015-01-08,2015,1,1,13.0,0.23692775868212176,0.95,1.0,29.787905106145594,8.98,50.55066079295154,60.421122424131745,4-较不舒适,4-较不舒适,3-正常,,
46044,21 ℃,6 ℃,晴,晴,北风,微风,21.0,6.0,2015-01-09,2015,1,1,13.5,0.2768043211015564,1.0,1.0,33.298124750161996,8.64,52.42290748898678,59.56775108119678,3-正常,4-较不舒适,3-正常,,
46045,20 ℃,9 ℃,多云,多云,南风,微风,20.0,9.0,2015-01-10,2015,1,1,14.5,0.36787944117144233,0.95,1.0,40.42196949229687,7.960000000000001,56.16740088105727,66.38435329817887,3-正常,4-较不舒适,3-正常,,
46046,18 ℃,13 ℃,小雨,小雨,南风,微风,18.0,13.0,2015-01-11,2015,1,1,15.5,0.47184199249207454,0.65,1.0,48.17486025660182,7.28,59.91189427312775,71.24589638466007,3-正常,3-正常,2-较舒适,,
46047,19 ℃,13 ℃,阴,阴,南风,微风,19.0,13.0,2015-01-12,2015,1,1,16.0,0.5272924240430485,0.8,1.0,54.08718858804933,6.94,61.78414096916299,75.20557174920505,3-正常,3-正常,2-较舒适,,
46048,19 ℃,12 ℃,阴,小雨,北风,微风,19.0,12.0,2015-01-13,2015,1,1,15.5,0.47184199249207454,0.7250000000000001,1.0,48.54651907252111,7.28,59.91189427312775,70.88427175627456,3-正常,3-正常,2-较舒适,,
46049,15 ℃,11 ℃,小雨,小雨,北风,微风,15.0,11.0,2015-01-14,2015,1,1,13.0,0.23692775868212176,0.65,1.0,27.007908758443183,8.98,50.55066079295154,56.821764413732424,4-较不舒适,4-较不舒适,3-正常,,
46050,9 ℃,6 ℃,小雨,小雨,北风,微风,9.0,6.0,2015-01-15,2015,1,1,7.5,0.023806948722728996,0.65,1.0,13.935223177885659,12.72,29.95594713656388,38.22879528679198,5-最不舒适,5-最不舒适,4-较不舒适,,
46051,7 ℃,4 ℃,小雨,小雨,北风,微风,7.0,4.0,2015-01-16,2015,1,1,5.5,0.007907054051593435,0.65,1.0,13.625373420710782,14.08,22.466960352422902,36.15556236247578,5-最不舒适,5-最不舒适,4-较不舒适,,
46052,6 ℃,1 ℃,小雨,小雨,北风,微风,6.0,1.0,2015-01-17,2015,1,1,3.5,0.002278029544741524,0.65,1.0,13.546092166990976,15.440000000000001,14.97797356828194,35.25116885832152,5-最不舒适,5-最不舒适,4-较不舒适,,
46053,6 ℃,2 ℃,阴,阴,北风,微风,6.0,2.0,2015-01-18,2015,1,1,4.0,0.0031511115984444414,0.8,1.0,15.861553709343825,15.100000000000001,16.850220264317173,37.65620571968048,5-最不舒适,5-最不舒适,4-较不舒适,,
46054,7 ℃,2 ℃,阴,阴,北风,微风,7.0,2.0,2015-01-19,2015,1,1,4.5,0.004320239474094062,0.8,1.0,15.878778463399785,14.760000000000002,18.722466960352406,37.85251666697968,5-最不舒适,5-最不舒适,4-较不舒适,,
46055,7 ℃,3 ℃,小雨,阴,北风,微风,7.0,3.0,2015-01-20,2015,1,1,5.0,0.00587072127573848,0.7250000000000001,1.0,14.748125634956402,14.420000000000002,20.594713656387654,36.973937419526024,5-最不舒适,5-最不舒适,4-较不舒适,,
46056,8 ℃,5 ℃,小雨,小雨,北风,微风,8.0,5.0,2015-01-21,2015,1,1,6.5,0.013966256466258136,0.65,1.0,13.728460069433119,13.4,26.211453744493397,36.996081048254844,5-最不舒适,5-最不舒适,4-较不舒适,,
46057,7 ℃,3 ℃,小雨,小雨,北风,微风,7.0,3.0,2015-01-22,2015,1,1,5.0,0.00587072127573848,0.65,1.0,13.594865215684635,14.420000000000002,20.594713656387654,35.84893741952603,5-最不舒适,5-最不舒适,4-较不舒适,,
46058,9 ℃,5 ℃,阴,多云,北风,微风,9.0,5.0,2015-01-23,2015,1,1,7.0,0.01831563888873418,0.875,1.0,17.277597219907967,13.06,28.08370044052863,40.93123100003109,4-较不舒适,5-最不舒适,3-正常,,
46059,12 ℃,3 ℃,阴,阴,北风,微风,12.0,3.0,2015-01-24,2015,1,1,7.5,0.023806948722728996,0.8,1.0,16.24728953974176,12.72,29.95594713656388,40.47876790977073,5-最不舒适,5-最不舒适,3-正常,,
46060,11 ℃,6 ℃,阴,阴,北风,微风,11.0,6.0,2015-01-25,2015,1,1,8.5,0.039163895098987066,0.8,1.0,16.646321540868197,12.040000000000001,33.70044052863436,42.22226997263773,5-最不舒适,5-最不舒适,3-正常,,
46061,14 ℃,8 ℃,多云,阴,北风,微风,14.0,8.0,2015-01-26,2015,1,1,11.0,0.1163548028087039,0.875,1.0,21.00298710661384,10.34,43.06167400881057,50.70133692140122,4-较不舒适,4-较不舒适,3-正常,,
46062,14 ℃,8 ℃,阴,阴,北风,微风,14.0,8.0,2015-01-27,2015,1,1,11.0,0.1163548028087039,0.8,1.0,19.992138111496192,10.34,43.06167400881057,49.57633692140122,4-较不舒适,4-较不舒适,3-正常,,
46063,14 ℃,8 ℃,阴,阴,北风,微风,14.0,8.0,2015-01-28,2015,1,1,11.0,0.1163548028087039,0.8,1.0,19.992138111496192,10.34,43.06167400881057,49.57633692140122,4-较不舒适,4-较不舒适,3-正常,,
46064,13 ℃,7 ℃,阴,多云,北风,微风,13.0,7.0,2015-01-29,2015,1,1,10.0,0.07730474044329971,0.875,1.0,19.132444595171847,11.020000000000001,39.317180616740075,47.18349381510157,4-较不舒适,4-较不舒适,3-正常,,
46065,17 ℃,3 ℃,多云,多云,南风,微风,17.0,3.0,2015-01-30,2015,1,1,10.0,0.07730474044329971,0.95,1.0,20.222321917328234,11.020000000000001,39.317180616740075,48.30752731968284,4-较不舒适,4-较不舒适,3-正常,,
46066,15 ℃,6 ℃,多云,阴,南风,微风,15.0,6.0,2015-01-31,2015,1,1,10.5,0.09526325532781016,0.875,1.0,19.934917074517912,10.680000000000001,41.189427312775315,48.83998161733331,4-较不舒适,4-较不舒适,3-正常,,
46067,14 ℃,10 ℃,小雨,小雨,南风,微风,14.0,10.0,2015-02-01,2015,2,1,12.0,0.1690133154060661,0.65,1.0,21.628775607239533,9.66,46.80616740088106,51.67331109373017,4-较不舒适,4-较不舒适,3-正常,,
46068,16 ℃,11 ℃,小雨,阴,南风,微风,16.0,11.0,2015-02-02,2015,2,1,13.5,0.2768043211015564,0.7250000000000001,1.0,30.97782263674263,8.64,52.42290748898678,60.78734498630146,4-较不舒适,4-较不舒适,3-正常,,
46069,19 ℃,12 ℃,小雨,小雨,南风,微风,19.0,12.0,2015-02-03,2015,2,1,15.5,0.47184199249207454,0.65,1.0,48.17486025660182,7.28,59.91189427312775,69.75927175627456,3-正常,3-正常,3-正常,,
46070,20 ℃,13 ℃,小雨,小雨,南风,微风,20.0,13.0,2015-02-04,2015,2,1,16.5,0.5840446884413829,0.65,1.0,58.76063681713802,6.6000000000000005,63.65638766519823,74.59688702286564,3-正常,3-正常,2-较舒适,,
46071,20 ℃,14 ℃,小雨,中雨,南风,微风,20.0,14.0,2015-02-05,2015,2,1,17.0,0.6411803884299546,0.55,1.0,63.63239080418326,6.260000000000001,65.52863436123349,76.09747463387156,3-正常,3-正常,2-较舒适,,
46072,17 ℃,14 ℃,中雨,中雨,南风,微风,17.0,14.0,2015-02-06,2015,2,1,15.5,0.47184199249207454,0.45,1.0,47.19785819098667,7.28,59.91189427312775,69.14604349917622,3-正常,3-正常,3-正常,,
46073,19 ℃,14 ℃,小雨,小雨,南风,微风,19.0,14.0,2015-02-07,2015,2,1,16.5,0.5840446884413829,0.65,1.0,58.76063681713802,6.6000000000000005,63.65638766519823,76.08229187692001,3-正常,3-正常,2-较舒适,,
46074,21 ℃,14 ℃,小雨,小雨,南风,微风,21.0,14.0,2015-02-08,2015,2,1,17.5,0.697676326071031,0.65,1.0,69.50060784230185,5.92,67.40088105726872,78.92892127504139,3-正常,3-正常,2-较舒适,,
46075,20 ℃,14 ℃,小雨,小雨,南风,微风,20.0,14.0,2015-02-09,2015,2,1,17.0,0.6411803884299546,0.65,1.0,64.16986594823997,6.260000000000001,65.52863436123349,77.59747463387154,3-正常,3-正常,2-较舒适,,
46076,20 ℃,14 ℃,小雨,小雨,南风,微风,20.0,14.0,2015-02-10,2015,2,1,17.0,0.6411803884299546,0.65,1.0,64.16986594823997,6.260000000000001,65.52863436123349,77.59747463387154,3-正常,3-正常,2-较舒适,,
46077,20 ℃,14 ℃,小雨,小雨,南风,微风,20.0,14.0,2015-02-11,2015,2,1,17.0,0.6411803884299546,0.65,1.0,64.16986594823997,6.260000000000001,65.52863436123349,77.59747463387154,3-正常,3-正常,2-较舒适,,
46078,18 ℃,11 ℃,阵雨,小雨,南风,微风,18.0,11.0,2015-02-12,2015,2,1,14.5,0.36787944117144233,0.625,1.0,38.391741969930386,7.960000000000001,56.16740088105727,64.47777361212002,3-正常,4-较不舒适,3-正常,,
46079,15 ℃,12 ℃,小雨,小雨,北风,微风,15.0,12.0,2015-02-13,2015,2,1,13.5,0.2768043211015564,0.65,1.0,30.40379547670746,8.64,52.42290748898678,59.663078668888744,4-较不舒适,4-较不舒适,3-正常,,
46080,16 ℃,10 ℃,小雨,小雨,北风,微风,16.0,10.0,2015-02-14,2015,2,1,13.0,0.23692775868212176,0.65,1.0,27.007908758443183,8.98,50.55066079295154,56.821114406985515,4-较不舒适,4-较不舒适,3-正常,,
46081,13 ℃,8 ℃,小雨,小雨,北风,微风,13.0,8.0,2015-02-15,2015,2,1,10.5,0.09526325532781016,0.65,1.0,16.799325111414735,10.680000000000001,41.189427312775315,45.46528911319349,5-最不舒适,4-较不舒适,3-正常,,
46082,10 ℃,5 ℃,阴,小雨,北风,微风,10.0,5.0,2015-02-16,2015,2,1,7.5,0.023806948722728996,0.7250000000000001,1.0,15.089973293596268,12.72,29.95594713656388,39.35379018577079,5-最不舒适,5-最不舒适,4-较不舒适,,
46083,12 ℃,7 ℃,小雨,小雨,南风,微风,12.0,7.0,2015-02-17,2015,2,1,9.5,0.06217652402211629,0.65,1.0,15.194002078781551,11.360000000000001,37.444933920704834,42.348327689160584,5-最不舒适,4-较不舒适,3-正常,,
46084,12 ℃,8 ℃,小雨,小雨,北风,微风,12.0,8.0,2015-02-18,2015,2,1,10.0,0.07730474044329971,0.65,1.0,15.874031471000984,11.020000000000001,39.317180616740075,43.80855334336164,5-最不舒适,4-较不舒适,3-正常,,
46085,12 ℃,8 ℃,小雨,小雨,北风,微风,12.0,8.0,2015-02-19,2015,2,1,10.0,0.07730474044329971,0.65,1.0,15.874031471000984,11.020000000000001,39.317180616740075,43.80855334336164,5-最不舒适,4-较不舒适,3-正常,,
46086,10 ℃,6 ℃,小雨,小雨,北风,微风,10.0,6.0,2015-02-20,2015,2,1,8.0,0.030670793026394055,0.65,1.0,14.108156391535731,12.38,31.828193832599112,39.0289850155724,5-最不舒适,5-最不舒适,4-较不舒适,,
46087,9 ℃,4 ℃,小雨,小雨,北风,微风,9.0,4.0,2015-02-21,2015,2,1,6.5,0.013966256466258136,0.65,1.0,13.728460069433119,13.4,26.211453744493397,36.996079050661535,5-最不舒适,5-最不舒适,4-较不舒适,,
46088,11 ℃,7 ℃,小雨,小雨,北风,微风,11.0,7.0,2015-02-22,2015,2,1,9.0,0.04956628350491174,0.65,1.0,14.703449113048848,11.700000000000001,35.57268722466959,41.07391461823754,5-最不舒适,5-最不舒适,3-正常,,
46089,13 ℃,7 ℃,小雨,小雨,北风,微风,13.0,7.0,2015-02-23,2015,2,1,10.0,0.07730474044329971,0.65,1.0,15.874031471000984,11.020000000000001,39.317180616740075,43.80849381510157,5-最不舒适,4-较不舒适,3-正常,,
46090,11 ℃,7 ℃,小雨,小雨,北风,微风,11.0,7.0,2015-02-24,2015,2,1,9.0,0.04956628350491174,0.65,1.0,14.703449113048848,11.700000000000001,35.57268722466959,41.07391461823754,5-最不舒适,5-最不舒适,3-正常,,
46091,13 ℃,9 ℃,小雨,小雨,北风,微风,13.0,9.0,2015-02-25,2015,2,1,11.0,0.1163548028087039,0.65,1.0,18.02962399486636,10.34,43.06167400881057,47.326473180573814,4-较不舒适,4-较不舒适,3-正常,,
46092,11 ℃,7 ℃,小雨,小雨,北风,微风,11.0,7.0,2015-02-26,2015,2,1,9.0,0.04956628350491174,0.65,1.0,14.703449113048848,11.700000000000001,35.57268722466959,41.07391461823754,5-最不舒适,5-最不舒适,3-正常,,
46093,18 ℃,7 ℃,多云,阴,北风,微风,18.0,7.0,2015-02-27,2015,2,1,12.5,0.2010011912257319,0.875,1.0,26.381868371895145,9.32,48.6784140969163,56.62710505470652,4-较不舒适,4-较不舒适,3-正常,,
46094,15 ℃,11 ℃,小雨,小雨,南风,微风,15.0,11.0,2015-02-28,2015,2,1,13.0,0.23692775868212176,0.65,1.0,27.007908758443183,8.98,50.55066079295154,56.821764413732424,4-较不舒适,4-较不舒适,3-正常,,
46095,18 ℃,13 ℃,小雨,小雨,南风,微风,18.0,13.0,2015-03-01,2015,3,1,15.5,0.47184199249207454,0.65,1.0,48.17486025660182,7.28,59.91189427312775,71.24589638466007,3-正常,3-正常,2-较舒适,,
46096,18 ℃,15 ℃,小雨,小雨,南风,微风,18.0,15.0,2015-03-02,2015,3,1,16.5,0.5840446884413829,0.65,1.0,58.76063681713802,6.6000000000000005,63.65638766519823,77.56975093787968,3-正常,3-正常,2-较舒适,,
46097,20 ℃,14 ℃,小雨,阴,南风,微风,20.0,14.0,2015-03-03,2015,3,1,17.0,0.6411803884299546,0.7250000000000001,1.0,64.5324732435422,6.260000000000001,65.52863436123349,78.72247463387157,3-正常,3-正常,2-较舒适,,
46098,23 ℃,15 ℃,多云,多云,南风,微风,23.0,15.0,2015-03-04,2015,3,1,19.0,0.8521437889662113,0.95,1.0,85.57703191357373,4.9,73.01762114537445,87.24015150498165,2-较舒适,3-正常,1-最舒适,,
46099,27 ℃,17 ℃,多云,阴,南风,微风,27.0,17.0,2015-03-05,2015,3,1,22.0,1.0,0.875,1.0,97.14679736810395,2.8600000000000003,84.2511013215859,82.25450666263434,1-最舒适,2-较舒适,2-较舒适,,
46100,19 ℃,15 ℃,阴,阴,南风,微风,19.0,15.0,2015-03-06,2015,3,1,17.0,0.6411803884299546,0.8,1.0,64.85673214489786,6.260000000000001,65.52863436123349,81.33353226204828,3-正常,3-正常,2-较舒适,,
46101,19 ℃,16 ℃,小雨,小雨,北风,微风,19.0,16.0,2015-03-07,2015,3,1,17.5,0.697676326071031,0.65,1.0,69.50060784230185,5.92,67.40088105726872,81.90236206271749,3-正常,3-正常,2-较舒适,,
46102,19 ℃,13 ℃,小雨,阴,北风,微风,19.0,13.0,2015-03-08,2015,3,1,16.0,0.5272924240430485,0.7250000000000001,1.0,53.746311653347355,6.94,61.78414096916299,74.08057174920505,3-正常,3-正常,2-较舒适,,
46103,20 ℃,14 ℃,阴,小雨,北风,微风,20.0,14.0,2015-03-09,2015,3,1,17.0,0.6411803884299546,0.7250000000000001,1.0,64.5324732435422,6.260000000000001,65.52863436123349,78.72247463387157,3-正常,3-正常,2-较舒适,,
46104,19 ℃,13 ℃,雷阵雨,多云,北风,微风,19.0,13.0,2015-03-10,2015,3,1,16.0,0.5272924240430485,0.7749999999999999,1.0,53.97503364320423,6.94,61.78414096916299,74.83057174920505,3-正常,3-正常,2-较舒适,,
46105,20 ℃,15 ℃,多云,阴,北风,微风,20.0,15.0,2015-03-11,2015,3,1,17.5,0.697676326071031,0.875,1.0,70.52339982692462,5.92,67.40088105726872,83.79069133498422,3-正常,3-正常,2-较舒适,,
46106,18 ℃,13 ℃,小雨,小雨,北风,微风,18.0,13.0,2015-03-12,2015,3,1,15.5,0.47184199249207454,0.65,1.0,48.17486025660182,7.28,59.91189427312775,71.24589638466007,3-正常,3-正常,2-较舒适,,
46107,19 ℃,13 ℃,阴,小雨,北风,微风,19.0,13.0,2015-03-13,2015,3,1,16.0,0.5272924240430485,0.7250000000000001,1.0,53.746311653347355,6.94,61.78414096916299,74.08057174920505,3-正常,3-正常,2-较舒适,,
46108,19 ℃,15 ℃,小雨,小雨,北风,微风,19.0,15.0,2015-03-14,2015,3,1,17.0,0.6411803884299546,0.65,1.0,64.16986594823997,6.260000000000001,65.52863436123349,79.08353226204827,3-正常,3-正常,2-较舒适,,
46109,19 ℃,15 ℃,阴,小雨,南风,微风,19.0,15.0,2015-03-15,2015,3,1,17.0,0.6411803884299546,0.7250000000000001,1.0,64.5324732435422,6.260000000000001,65.52863436123349,80.20853226204828,3-正常,3-正常,2-较舒适,,
46110,22 ℃,16 ℃,小雨,小雨,南风,微风,22.0,16.0,2015-03-16,2015,3,1,19.0,0.8521437889662113,0.65,1.0,83.59496339592563,4.9,73.01762114537445,84.24564602200408,2-较舒适,3-正常,1-最舒适,,
46111,24 ℃,18 ℃,小雨,小雨,南风,微风,24.0,18.0,2015-03-17,2015,3,1,21.0,0.9823793146181776,0.65,1.0,92.06308683381616,3.54,80.50660792951541,84.8321260556422,2-较舒适,2-较舒适,1-最舒适,,
46112,28 ℃,21 ℃,阴,阴,南风,微风,28.0,21.0,2015-03-18,2015,3,1,24.5,0.8948393168143698,0.8,1.0,88.77712026020546,1.84,89.86784140969164,69.8738099239187,2-较舒适,1-最舒适,3-正常,,
46113,28 ℃,23 ℃,阴,阴,南风,微风,28.0,23.0,2015-03-19,2015,3,1,25.5,0.8043041560655723,0.8,1.0,80.38826208933565,2.52,86.12334801762114,64.22244379202678,2-较舒适,2-较舒适,3-正常,,
46114,29 ℃,24 ℃,阵雨,阴,南风,微风,29.0,24.0,2015-03-20,2015,3,1,26.5,0.697676326071031,0.7,1.0,69.77137320487124,3.2,82.37885462555066,54.60820553976375,3-正常,2-较舒适,3-正常,,
46115,31 ℃,23 ℃,多云,多云,南风,微风,31.0,23.0,2015-03-21,2015,3,1,27.0,0.6411803884299546,0.95,1.0,65.3802926849233,3.54,80.50660792951541,50.48290328780099,3-正常,2-较舒适,3-正常,,
46116,30 ℃,23 ℃,阵雨,阴,南风,微风,30.0,23.0,2015-03-22,2015,3,1,26.5,0.697676326071031,0.7,1.0,69.77137320487124,3.2,82.37885462555066,52.31460605764317,3-正常,2-较舒适,3-正常,,
46117,28 ℃,22 ℃,阴,阵雨,南风,微风,28.0,22.0,2015-03-23,2015,3,1,25.0,0.8521437889662113,0.7,1.0,84.07754409563054,2.18,87.99559471365639,65.63668841876165,2-较舒适,1-最舒适,3-正常,,
46118,18 ℃,13 ℃,小雨,小雨,北风,微风,18.0,13.0,2015-03-24,2015,3,1,15.5,0.47184199249207454,0.65,1.0,48.17486025660182,7.28,59.91189427312775,71.24589638466007,3-正常,3-正常,2-较舒适,,
46119,16 ℃,9 ℃,小雨,小雨,北风,微风,16.0,9.0,2015-03-25,2015,3,1,12.5,0.2010011912257319,0.65,1.0,24.08379214744777,9.32,48.6784140969163,54.151753783476565,4-较不舒适,4-较不舒适,3-正常,,
46120,13 ℃,9 ℃,小雨,小雨,北风,微风,13.0,9.0,2015-03-26,2015,3,1,11.0,0.1163548028087039,0.65,1.0,18.02962399486636,10.34,43.06167400881057,47.326473180573814,4-较不舒适,4-较不舒适,3-正常,,
46121,13 ℃,8 ℃,小雨,小雨,北风,微风,13.0,8.0,2015-03-27,2015,3,1,10.5,0.09526325532781016,0.65,1.0,16.799325111414735,10.680000000000001,41.189427312775315,45.46528911319349,5-最不舒适,4-较不舒适,3-正常,,
46122,15 ℃,9 ℃,小雨,小雨,北风,微风,15.0,9.0,2015-03-28,2015,3,1,12.0,0.1690133154060661,0.65,1.0,21.628775607239533,9.66,46.80616740088106,51.67300879821812,4-较不舒适,4-较不舒适,3-正常,,
46123,17 ℃,11 ℃,阵雨,多云,北风,微风,17.0,11.0,2015-03-29,2015,3,1,14.0,0.32053052101554125,0.7749999999999999,1.0,35.11506499619231,8.3,54.29515418502202,64.52414825962248,3-正常,4-较不舒适,3-正常,,
46124,27 ℃,11 ℃,晴,晴,北风,微风,27.0,11.0,2015-03-30,2015,3,1,19.0,0.8521437889662113,1.0,1.0,85.65723952926342,4.9,73.01762114537445,81.47315695315933,2-较舒适,3-正常,2-较舒适,,
46125,28 ℃,15 ℃,晴,晴,北风,微风,28.0,15.0,2015-03-31,2015,3,1,21.5,0.9955654174830928,1.0,1.0,99.56800524027486,3.2,82.37885462555066,82.79254970682895,1-最舒适,2-较舒适,2-较舒适,,
46126,28 ℃,15 ℃,晴,晴,北风,微风,28.0,15.0,2015-04-01,2015,4,2,21.5,0.9955654174830928,1.0,1.0,99.56800524027486,3.2,82.37885462555066,82.79254970682895,1-最舒适,2-较舒适,2-较舒适,,
46127,26 ℃,17 ℃,多云,多云,北风,微风,26.0,17.0,2015-04-02,2015,4,2,21.5,0.9955654174830928,0.95,1.0,98.76182706977748,3.2,82.37885462555066,85.85943565216964,1-最舒适,2-较舒适,1-最舒适,,
46128,31 ℃,18 ℃,多云,多云,南风,微风,31.0,18.0,2015-04-03,2015,4,2,24.5,0.8948393168143698,0.95,1.0,89.69809730479176,1.84,89.86784140969164,64.01269764895213,2-较舒适,1-最舒适,3-正常,,
46129,32 ℃,19 ℃,晴,多云,南风,微风,32.0,19.0,2015-04-04,2015,4,2,25.5,0.8043041560655723,0.975,1.0,81.01392339023649,2.52,86.12334801762114,57.62519127200557,2-较舒适,2-较舒适,3-正常,,
46130,26 ℃,21 ℃,阵雨,阵雨,南风,微风,26.0,21.0,2015-04-05,2015,4,2,23.5,0.9607894391523232,0.6,1.0,90.36504975321947,1.84,89.86784140969164,75.31975361662685,2-较舒适,1-最舒适,2-较舒适,,
46131,29 ℃,16 ℃,雷阵雨,中雨,南风,微风,29.0,16.0,2015-04-06,2015,4,2,22.5,0.9955654174830928,0.525,1.0,89.80666465518892,2.52,86.12334801762114,71.53632751354228,2-较舒适,2-较舒适,2-较舒适,,
46132,24 ℃,15 ℃,多云,多云,北风,微风,24.0,15.0,2015-04-07,2015,4,2,19.5,0.8948393168143698,0.95,1.0,89.69809730479176,4.5600000000000005,74.88986784140968,87.2678354713132,2-较舒适,3-正常,1-最舒适,,
46133,25 ℃,15 ℃,晴,晴,北风,微风,25.0,15.0,2015-04-08,2015,4,2,20.0,0.931358402111352,1.0,1.0,93.32488931418807,4.220000000000001,76.76211453744493,87.57779444549205,1-最舒适,3-正常,1-最舒适,,
46134,24 ℃,16 ℃,多云,阴,北风,微风,24.0,16.0,2015-04-09,2015,4,2,20.0,0.931358402111352,0.875,1.0,92.71600858211522,4.220000000000001,76.76211453744493,87.28069837415522,1-最舒适,3-正常,1-最舒适,,
46135,21 ℃,16 ℃,小雨,小雨,北风,微风,21.0,16.0,2015-04-10,2015,4,2,18.5,0.8043041560655723,0.65,1.0,79.37239084247054,5.24,71.1453744493392,83.79429930080107,2-较舒适,3-正常,2-较舒适,,
46136,23 ℃,16 ℃,小雨,小雨,北风,微风,23.0,16.0,2015-04-11,2015,4,2,19.5,0.8948393168143698,0.65,1.0,87.09910374136342,4.5600000000000005,74.88986784140968,84.29877742066228,2-较舒适,3-正常,1-最舒适,,
46137,26 ℃,19 ℃,多云,多云,北风,微风,26.0,19.0,2015-04-12,2015,4,2,22.5,0.9955654174830928,0.95,1.0,98.76182706977748,2.52,86.12334801762114,84.0408295052237,1-最舒适,2-较舒适,2-较舒适,,
46138,27 ℃,18 ℃,阴,小雨,南风,微风,27.0,18.0,2015-04-13,2015,4,2,22.5,0.9955654174830928,0.7250000000000001,1.0,93.85966076235357,2.52,86.12334801762114,78.88254305447349,1-最舒适,2-较舒适,2-较舒适,,
46139,26 ℃,20 ℃,中雨,中雨,北风,微风,26.0,20.0,2015-04-14,2015,4,2,23.0,0.9823793146181776,0.45,1.0,88.14704306175643,2.18,87.99559471365639,74.99550712315485,2-较舒适,1-最舒适,2-较舒适,,
46140,27 ℃,20 ℃,小雨,小雨,北风,微风,27.0,20.0,2015-04-15,2015,4,2,23.5,0.9607894391523232,0.65,1.0,91.31039255808734,1.84,89.86784140969164,74.31103204688722,2-较舒适,1-最舒适,2-较舒适,,
46141,28 ℃,22 ℃,小雨,小雨,南风,微风,28.0,22.0,2015-04-16,2015,4,2,25.0,0.8521437889662113,0.65,1.0,83.59496339592563,2.18,87.99559471365639,64.88668841876165,2-较舒适,1-最舒适,3-正常,,
46142,26 ℃,20 ℃,阵雨,阵雨,南风,微风,26.0,20.0,2015-04-17,2015,4,2,23.0,0.9823793146181776,0.6,1.0,91.05902179948174,2.18,87.99559471365639,77.24550712315485,2-较舒适,1-最舒适,2-较舒适,,
46143,28 ℃,21 ℃,雷阵雨,中到大雨,南风,微风,28.0,21.0,2015-04-18,2015,4,2,24.5,0.8948393168143698,0.425,1.0,83.87713783114744,1.84,89.86784140969164,64.2488099239187,2-较舒适,1-最舒适,3-正常,,
46144,30 ℃,20 ℃,阵雨,阵雨,北风,微风,30.0,20.0,2015-04-19,2015,4,2,25.0,0.8521437889662113,0.6,1.0,83.06735092058301,2.18,87.99559471365639,59.434435792431096,2-较舒适,1-最舒适,3-正常,,
46145,27 ℃,22 ℃,阵雨,阵雨,北风,微风,27.0,22.0,2015-04-20,2015,4,2,24.5,0.8948393168143698,0.6,1.0,86.43207648479569,1.84,89.86784140969164,68.77880687989352,2-较舒适,1-最舒适,3-正常,,
