raw_date,tmax,tmin,day_weather,night_weather,wind_dir,wind_power,Tmax,Tmin,Date,Year,Month,Quarter,Tavg,S_temp,S_weather,S_wind,CCI,CCI_old
46023,6 ℃,2 ℃,小雨,小雨,无持续风向,微风,6.0,2.0,2011-01-01,2011,1,1,4.0,0.010936761994674618,0.65,1.0,37.81135593255945,31.43906669590667
46024,5 ℃,2 ℃,雨夹雪,雨夹雪,无持续风向,微风,5.0,2.0,2011-01-02,2011,1,1,3.5,0.008352815962935228,0.7,1.0,37.86424730489021,32.63668177268449
46025,5 ℃,3 ℃,小雨,小雨,北风,微风,5.0,3.0,2011-01-03,2011,1,1,4.0,0.010936764165023429,0.65,1.0,37.81135598534029,31.43906669590667
46026,7 ℃,3 ℃,小雨,小雨,北风,微风,7.0,3.0,2011-01-04,2011,1,1,5.0,0.018315623658767096,0.65,1.0,37.99338278582734,31.602243276544307
46027,6 ℃,1 ℃,小雨,小雨,北风,微风,6.0,1.0,2011-01-05,2011,1,1,3.5,0.008352814305358643,0.65,1.0,37.74883211678961,31.38668177268449
46028,4 ℃,3 ℃,小雨,小雨,北风,微风,4.0,3.0,2011-01-06,2011,1,1,3.5,0.008352816968306568,0.65,1.0,37.74883218090028,31.38668177268449
46029,6 ℃,2 ℃,小雨,小雨,北风,微风,6.0,2.0,2011-01-07,2011,1,1,4.0,0.010936761994674618,0.65,1.0,37.81135593255945,31.43906669590667
46030,1 ℃,0 ℃,小雪,小雪,北风,微风,1.0,0.0,2011-01-08,2011,1,1,0.5,0.0014068441263316899,0.7,1.0,37.69883318058843,32.51618883914959
46031,3 ℃,1 ℃,小雨,小雨,北风,微风,3.0,1.0,2011-01-09,2011,1,1,2.0,0.003550648157669728,0.65,1.0,37.6343051951782,31.298959270104334
46032,4 ℃,2 ℃,小雨,小雨,北风,微风,4.0,2.0,2011-01-10,2011,1,1,3.0,0.006329714253076032,0.65,1.0,37.70031869131654,31.34793676971317
46033,1 ℃,-2 ℃,雨夹雪,小雨,北风,微风,1.0,-2.0,2011-01-11,2011,1,1,-0.5,0.0007298611178811976,0.675,1.0,37.624913372197675,31.8824045882452
46034,3 ℃,1 ℃,小雨,阴,北风,微风,3.0,1.0,2011-01-12,2011,1,1,2.0,0.003550648157669728,0.7250000000000001,1.0,37.8086766724027,33.17395927010433
46035,5 ℃,1 ℃,阴,小雨,北风,微风,5.0,1.0,2011-01-13,2011,1,1,3.0,0.006329713491211701,0.7250000000000001,1.0,37.874960041918406,33.222936769713165
46036,6 ℃,2 ℃,阴,多云,北风,微风,6.0,2.0,2011-01-14,2011,1,1,4.0,0.010936761994674618,0.875,1.0,38.3657411990857,37.06406669590667
46037,6 ℃,2 ℃,阴,阴,北风,微风,6.0,2.0,2011-01-15,2011,1,1,4.0,0.010936761994674618,0.8,1.0,38.17146220797186,35.18906669590667
46038,8 ℃,1 ℃,阴,小雨,北风,微风,8.0,1.0,2011-01-16,2011,1,1,4.5,0.014208603451782237,0.7250000000000001,1.0,38.06681547447155,33.38421436844564
46048,6 ℃,2 ℃,小雨,小雨,北风,微风,6.0,2.0,2011-01-17,2011,1,1,4.0,0.010936761994674618,0.65,1.0,37.81135593255945,31.43906669590667
46051,8 ℃,2 ℃,阴,多云,北风,微风,8.0,2.0,2011-01-18,2011,1,1,5.0,0.018315613778777044,0.875,1.0,38.54951287139199,37.22724327654431
46052,7 ℃,2 ℃,多云,多云,北风,微风,7.0,2.0,2011-01-19,2011,1,1,4.5,0.014208611116328042,0.95,1.0,38.64958048778091,39.00921436844564
46053,7 ℃,3 ℃,小雨,小雨,北风,微风,7.0,3.0,2011-01-20,2011,1,1,5.0,0.018315623658767096,0.65,1.0,37.99338278582734,31.602243276544307
46054,8 ℃,3 ℃,小雨,多云,北风,微风,8.0,3.0,2011-01-21,2011,1,1,5.5,0.023426026737896635,0.8,1.0,38.484691357269696,35.47442324309561
46055,11 ℃,-1 ℃,多云,多云,北风,微风,11.0,-1.0,2011-01-22,2011,1,1,5.0,0.018315526354250895,0.95,1.0,38.75269369287177,39.10224327654431
46056,16 ℃,5 ℃,晴,多云,北风,微风,16.0,5.0,2011-01-23,2011,1,1,10.5,0.17857776773974304,0.975,1.0,44.093997760138976,45.09079531966861
46057,17 ℃,8 ℃,多云,晴,南风,微风,17.0,8.0,2011-01-24,2011,1,1,12.5,0.3233468631644696,0.975,1.0,50.91975769552475,51.435071473543914
46058,22 ℃,10 ℃,晴,晴,南风,微风,22.0,10.0,2011-01-25,2011,1,1,16.0,0.6756180954375632,1.0,0.7286190426597633,68.89848506532974,67.56683108247935
46059,22 ℃,9 ℃,多云,多云,南风,微风,22.0,9.0,2011-01-26,2011,1,1,15.5,0.6224085555431861,0.95,0.7286190426597633,64.9212285392642,62.98980518942091
46060,25 ℃,11 ℃,多云,多云,南风,微风,25.0,11.0,2011-01-27,2011,1,1,18.0,0.8630002066105019,0.95,0.5561341399387811,74.40460320352248,77.23794146443991
46061,23 ℃,14 ℃,多云,多云,南风,微风,23.0,14.0,2011-01-28,2011,1,1,18.5,0.9047180460614396,0.95,0.6705894642295427,80.8952058436857,82.06709132737747
46062,19 ℃,14 ℃,阴,小雨,南风,微风,19.0,14.0,2011-01-29,2011,1,1,16.5,0.7285189390417236,0.7250000000000001,0.904846221376664,76.20659360842876,66.74037462713294
46063,11 ℃,6 ℃,小雨,小雨,北风,微风,11.0,6.0,2011-01-30,2011,1,1,8.5,0.08703783287729554,0.65,1.0,39.941312148014,33.599833705939226
46064,6 ℃,3 ℃,小雨,小雨,北风,微风,6.0,3.0,2011-01-31,2011,1,1,4.5,0.014208615765114096,0.65,1.0,37.89143091059343,31.509214368445644
46065,8 ℃,3 ℃,小雨,中雨,北风,3-4级,8.0,3.0,2011-02-01,2011,2,1,5.5,0.023426026737896635,0.55,1.0,37.90387025003926,29.22442324309561
46066,8 ℃,3 ℃,小雨,阴,北风,微风,8.0,3.0,2011-02-02,2011,2,1,5.5,0.023426026737896635,0.7250000000000001,1.0,38.29869950282926,33.59942324309561
46067,14 ℃,4 ℃,多云,多云,北风,微风,14.0,4.0,2011-02-03,2011,2,1,9.0,0.10539632232137307,0.95,1.0,41.31288107057148,41.723977010294696
46068,7 ℃,4 ℃,小雨,小雨,北风,微风,7.0,4.0,2011-02-04,2011,2,1,5.5,0.023426039374596336,0.65,1.0,38.12248594669544,31.724423243095607
46069,6 ℃,4 ℃,小雨,小雨,北风,微风,6.0,4.0,2011-02-05,2011,2,1,5.0,0.018315629651289175,0.65,1.0,37.99338293575504,31.602243276544307
46070,13 ℃,5 ℃,阴,阴,北风,微风,13.0,5.0,2011-02-06,2011,2,1,9.0,0.10539746424495247,0.8,1.0,40.911733572589654,37.9739770102947
46071,12 ℃,6 ℃,小雨,小雨,北风,微风,12.0,6.0,2011-02-07,2011,2,1,9.0,0.10539815686867013,0.65,1.0,40.54024403924368,34.2239770102947
46072,11 ℃,7 ℃,小雨,小雨,北风,微风,11.0,7.0,2011-02-08,2011,2,1,9.0,0.10539857697062568,0.65,1.0,40.54025812525104,34.2239770102947
46073,16 ℃,7 ℃,多云,多云,北风,微风,16.0,7.0,2011-02-09,2011,2,1,11.5,0.2440868683968028,0.95,1.0,46.88611428552331,47.2015052552627
46074,18 ℃,10 ℃,多云,阴,北风,微风,18.0,10.0,2011-02-10,2011,2,1,14.0,0.4649485858036291,0.875,0.9641138460010231,58.459290353620055,55.56853895094782
46075,14 ℃,11 ℃,小雨,小雨,南风,微风,14.0,11.0,2011-02-11,2011,2,1,12.5,0.3233778626593688,0.65,1.0,50.12849261743194,43.31007147354391
46076,17 ℃,11 ℃,阴,小雨,南风,微风,17.0,11.0,2011-02-12,2011,2,1,14.0,0.4649858043270412,0.7250000000000001,1.0,58.699450786697426,52.35683126093248
46077,16 ℃,12 ℃,小雨,多云,南风,微风,16.0,12.0,2011-02-13,2011,2,1,14.0,0.46500838140579503,0.8,1.0,58.88390421427627,54.23183126093247
46078,22 ℃,14 ℃,阴,多云,南风,微风,22.0,14.0,2011-02-14,2011,2,1,18.0,0.8675108065159954,0.875,0.7286190426597633,81.42367383999922,77.95021500525465
46079,24 ℃,15 ℃,多云,多云,南风,微风,24.0,15.0,2011-02-15,2011,2,1,19.5,0.9615250192119539,0.95,0.613053372743839,80.1676588083087,86.63615960001978
46080,25 ℃,19 ℃,多云,多云,南风,微风,25.0,19.0,2011-02-16,2011,2,1,22.0,0.9779073491170418,0.95,0.5561341399387811,78.1014603340325,92.09201209908171
46081,14 ℃,9 ℃,阴,小雨,南风,微风,14.0,9.0,2011-02-17,2011,2,1,11.5,0.24409841714185385,0.7250000000000001,1.0,46.31630010206398,41.57650525526271
46082,8 ℃,5 ℃,阴,阴,北风,微风,8.0,5.0,2011-02-18,2011,2,1,6.5,0.0374346841375807,0.8,1.0,38.853562566148966,35.83797538797548
46083,13 ℃,6 ℃,晴,多云,北风,微风,13.0,6.0,2011-02-19,2011,2,1,9.5,0.1266379626128275,0.975,1.0,42.11646761601862,43.10559144132697
46084,9 ℃,6 ℃,小雨,小雨,北风,微风,9.0,6.0,2011-02-20,2011,2,1,7.5,0.05797992144653293,0.65,1.0,39.061429559532144,32.67841692336374
46085,11 ℃,6 ℃,多云,小雨,北风,微风,11.0,6.0,2011-02-21,2011,2,1,8.5,0.08703783287729554,0.8,1.0,40.311397010859295,37.349833705939226
46086,9 ℃,6 ℃,小雨,小雨,北风,微风,9.0,6.0,2011-02-22,2011,2,1,7.5,0.05797992144653293,0.65,1.0,39.061429559532144,32.67841692336374
46087,10 ℃,6 ℃,中雨,小雨,北风,微风,10.0,6.0,2011-02-23,2011,2,1,8.0,0.07131641692620667,0.55,1.0,39.23024432398669,30.59024758158364
46088,15 ℃,8 ℃,多云,多云,北风,微风,15.0,8.0,2011-02-24,2011,2,1,11.5,0.24409405689251548,0.95,1.0,46.88644973345752,47.2015052552627
46089,14 ℃,8 ℃,多云,阴,北风,微风,14.0,8.0,2011-02-25,2011,2,1,11.0,0.2096056153566871,0.875,1.0,45.135090391939386,43.85628816852224
46090,13 ℃,9 ℃,小雨,小雨,南风,微风,13.0,9.0,2011-02-26,2011,2,1,11.0,0.20960788634289687,0.65,1.0,44.56833877791738,38.23128816852224
46091,12 ℃,10 ℃,小雨,小雨,北风,微风,12.0,10.0,2011-02-27,2011,2,1,11.0,0.20960926378963649,0.65,1.0,44.56839897236179,38.23128816852224
46092,14 ℃,9 ℃,小雨,小雨,北风,微风,14.0,9.0,2011-02-28,2011,2,1,11.5,0.24409841714185385,0.65,1.0,46.13126946636146,39.7015052552627
46093,17 ℃,11 ℃,小雨,小雨,北风,微风,17.0,11.0,2011-03-01,2011,3,1,14.0,0.4649858043270412,0.65,1.0,58.503743798909,50.48183126093247
46094,18 ℃,13 ℃,阵雨,阴,南风,微风,18.0,13.0,2011-03-02,2011,3,1,15.5,0.6232175039105747,0.7,0.9641138460010231,69.03937553998225,60.27222723953982
46095,18 ℃,7 ℃,小雨,中到大雨,南风,微风,18.0,7.0,2011-03-03,2011,3,1,12.5,0.32332098174468227,0.45,0.9641138460010231,48.848321227942755,37.77177916355926
46096,9 ℃,5 ℃,小雨,阴,北风,微风,9.0,5.0,2011-03-04,2011,3,1,7.0,0.04677051666718478,0.7250000000000001,1.0,38.92225975174973,34.22393833332406
46097,9 ℃,5 ℃,小雨,小雨,北风,微风,9.0,5.0,2011-03-05,2011,3,1,7.0,0.04677051666718478,0.65,1.0,38.74414323910763,32.34893833332405
46098,13 ℃,6 ℃,小雨,小雨,北风,微风,13.0,6.0,2011-03-06,2011,3,1,9.5,0.1266379626128275,0.65,1.0,41.27475379937733,34.98059144132698
46099,10 ℃,7 ℃,小雨,小雨,北风,微风,10.0,7.0,2011-03-07,2011,3,1,8.5,0.08703804329562337,0.65,1.0,39.941318820940964,33.599833705939226
46100,14 ℃,9 ℃,阴,阵雨,北风,微风,14.0,9.0,2011-03-08,2011,3,1,11.5,0.24409841714185385,0.7,1.0,46.25425706439506,40.9515052552627
46101,18 ℃,11 ℃,小雨,多云,南风,微风,18.0,11.0,2011-03-09,2011,3,1,14.5,0.516665457701574,0.8,0.9641138460010231,61.742144398424045,56.53447416030188
46102,15 ℃,9 ℃,小到中雨,小到中雨,北风,微风,15.0,9.0,2011-03-10,2011,3,1,12.0,0.28205014663696865,0.45,1.0,47.491930432105036,36.39079892436396
46103,10 ℃,7 ℃,小雨,小雨,北风,微风,10.0,7.0,2011-03-11,2011,3,1,8.5,0.08703804329562337,0.65,1.0,39.941318820940964,33.599833705939226
46104,11 ℃,7 ℃,小雨,阴,北风,微风,11.0,7.0,2011-03-12,2011,3,1,9.0,0.10539857697062568,0.7250000000000001,1.0,40.72194562246278,36.09897701029471
46105,13 ℃,7 ℃,小雨,小雨,北风,微风,13.0,7.0,2011-03-13,2011,3,1,10.0,0.15097489691835947,0.65,1.0,42.1711882154369,35.888284426597984
46106,14 ℃,9 ℃,阴,小雨,北风,微风,14.0,9.0,2011-03-14,2011,3,1,11.5,0.24409841714185385,0.7250000000000001,1.0,46.31630010206398,41.57650525526271
46107,13 ℃,9 ℃,多云,小雨,北风,微风,13.0,9.0,2011-03-15,2011,3,1,11.0,0.20960788634289687,0.8,1.0,44.94212698826846,41.981288168522234
46108,17 ℃,6 ℃,阴,多云,北风,微风,17.0,6.0,2011-03-16,2011,3,1,11.5,0.24407501749546226,0.875,1.0,46.69357610450531,45.3265052552627
46109,23 ℃,7 ℃,多云,多云,北风,微风,23.0,7.0,2011-03-17,2011,3,1,15.0,0.5683739665242407,0.95,0.6705894642295427,59.47506216583071,58.91802032599701
46110,23 ℃,11 ℃,多云,多云,北风,微风,23.0,11.0,2011-03-18,2011,3,1,17.0,0.7768751022207773,0.95,0.6705894642295427,74.04243218072845,72.27966526924043
46111,18 ℃,12 ℃,阴,小雨,北风,微风,18.0,12.0,2011-03-19,2011,3,1,15.0,0.5696669155327403,0.7250000000000001,0.9641138460010231,65.24679515370141,57.695886052569215
46112,21 ℃,13 ℃,小雨,小雨,北风,微风,21.0,13.0,2011-03-20,2011,3,1,17.0,0.7780912556877876,0.65,0.7870495792324037,76.88437231877153,66.52656699428333
46113,24 ℃,15 ℃,多云,小雨,南风,微风,24.0,15.0,2011-03-21,2011,3,1,19.5,0.9615250192119539,0.8,0.613053372743839,79.8464319212669,82.88615960001977
46114,20 ℃,14 ℃,小雨,小雨,北风,微风,20.0,14.0,2011-03-22,2011,3,1,17.0,0.7783702786361036,0.65,0.8458103166282134,78.43008731396961,67.40797805522047
46115,14 ℃,10 ℃,小雨,小雨,北风,微风,14.0,10.0,2011-03-23,2011,3,1,12.0,0.28205518489550274,0.65,1.0,47.976768696646694,41.39079892436397
46116,12 ℃,6 ℃,小雨,小雨,北风,微风,12.0,6.0,2011-03-24,2011,3,1,9.0,0.10539815686867013,0.65,1.0,40.54024403924368,34.2239770102947
46117,17 ℃,7 ℃,小雨,多云,南风,微风,17.0,7.0,2011-03-25,2011,3,1,12.0,0.28202814665548975,0.8,1.0,48.347386104378046,45.14079892436397
46118,14 ℃,11 ℃,小雨,阴,北风,微风,14.0,11.0,2011-03-26,2011,3,1,12.5,0.3233778626593688,0.7250000000000001,1.0,50.31471275217873,45.185071473543914
46119,16 ℃,12 ℃,中雨,中雨,北风,微风,16.0,12.0,2011-03-27,2011,3,1,14.0,0.46500838140579503,0.45,1.0,57.92769675688667,45.48183126093247
46120,14 ℃,11 ℃,小雨,小雨,北风,微风,14.0,11.0,2011-03-28,2011,3,1,12.5,0.3233778626593688,0.65,1.0,50.12849261743194,43.31007147354391
46121,17 ℃,12 ℃,阴,阴,北风,微风,17.0,12.0,2011-03-29,2011,3,1,14.5,0.5167068160926324,0.8,1.0,62.28410292773655,57.07276647028654
46122,21 ℃,15 ℃,多云,小雨,南风,微风,21.0,15.0,2011-03-30,2011,3,1,18.0,0.8680235212681217,0.8,0.7870495792324037,83.45272604772983,76.95167305384425
46123,24 ℃,17 ℃,小雨,小雨,北风,微风,24.0,17.0,2011-03-31,2011,3,1,20.5,0.9920470997173815,0.65,0.613053372743839,79.87625097740633,83.09316694029697
46124,25 ℃,18 ℃,多云,多云,北风,微风,25.0,18.0,2011-04-01,2011,4,2,21.5,0.9894346114987782,0.95,0.5561341399387811,78.31256042690543,91.82593714806728
46125,27 ℃,19 ℃,多云,多云,南风,微风,27.0,19.0,2011-04-02,2011,4,2,23.0,0.9225165822245811,0.95,0.44488648078737847,72.27633199161268,89.36605608890133
46126,29 ℃,20 ℃,多云,多云,南风,微风,29.0,20.0,2011-04-03,2011,4,2,24.5,0.7866328942630173,0.95,0.33925223562985396,63.10832606398258,82.52914254331
46127,25 ℃,18 ℃,多云,小雨,北风,微风,25.0,18.0,2011-04-04,2011,4,2,21.5,0.9894346114987782,0.8,0.5561341399387811,78.02733043002449,88.0759371480673
46128,24 ℃,18 ℃,中雨,中雨,南风,微风,24.0,18.0,2011-04-05,2011,4,2,21.0,0.995929862284104,0.45,0.613053372743839,78.85834402210051,79.38855946824825
46129,21 ℃,16 ℃,小雨,多云,北风,微风,21.0,16.0,2011-04-06,2011,4,2,18.5,0.906134330333183,0.8,0.7870495792324037,85.51941106417829,80.0639930524204
46130,30 ℃,16 ℃,晴,晴,北风,微风,30.0,16.0,2011-04-07,2011,4,2,23.0,0.8681508975802634,1.0,0.29004373633287045,65.08199076030631,88.29341492208371
46131,30 ℃,17 ℃,多云,多云,北风,微风,30.0,17.0,2011-04-08,2011,4,2,23.5,0.8381602360635042,0.95,0.29004373633287045,63.839852921594066,85.74802239413243
46132,28 ℃,18 ℃,多云,小雨,南风,微风,28.0,18.0,2011-04-09,2011,4,2,23.0,0.9118767703454488,0.8,0.39113378920963654,69.70339095600076,84.8097657152352
46133,24 ℃,18 ℃,阵雨,大雨,南风,微风,24.0,18.0,2011-04-10,2011,4,2,21.0,0.995929862284104,0.425,0.613053372743839,78.70149478828444,78.76355946824823
46134,21 ℃,16 ℃,中到大雨,晴,北风,微风,21.0,16.0,2011-04-11,2011,4,2,18.5,0.906134330333183,0.625,0.7870495792324037,84.43695503415147,75.6889930524204
46135,29 ℃,17 ℃,晴,晴,北风,微风,29.0,17.0,2011-04-12,2011,4,2,23.0,0.8948605780351344,1.0,0.33925223562985396,67.65422716982783,89.03154241153845
46136,27 ℃,17 ℃,多云,多云,北风,微风,27.0,17.0,2011-04-13,2011,4,2,22.0,0.9667890773824982,0.95,0.44488648078737847,73.46756540464216,90.42329721181068
46137,27 ℃,16 ℃,多云,多云,南风,微风,27.0,16.0,2011-04-14,2011,4,2,21.5,0.978185281095301,0.95,0.44488648078737847,73.71934872137754,90.15722226079625
46138,30 ℃,20 ℃,多云,多云,南风,微风,30.0,20.0,2011-04-15,2011,4,2,25.0,0.7197223730684889,0.95,0.29004373633287045,58.19679419774009,79.22928338296573
46139,32 ℃,22 ℃,多云,多云,南风,微风,32.0,22.0,2011-04-16,2011,4,2,27.0,0.46583989447351903,0.95,0.29004373633287045,42.314209381342835,66.57147935079033
46140,32 ℃,22 ℃,多云,小雨,南风,微风,32.0,22.0,2011-04-17,2011,4,2,27.0,0.46583989447351903,0.8,0.29004373633287045,41.71315105948346,62.82147935079032
46141,26 ℃,19 ℃,小雨,小雨,北风,微风,26.0,19.0,2011-04-18,2011,4,2,22.5,0.9548471584203951,0.65,0.5,74.59346990570461,83.48392504898557
46142,27 ℃,20 ℃,阵雨,中雨,南风,微风,27.0,20.0,2011-04-19,2011,4,2,23.5,0.8906478337867129,0.525,0.44488648078737847,70.08112381121443,77.44566356095007
46143,26 ℃,20 ℃,中到大雨,中到大雨,南风,微风,26.0,20.0,2011-04-20,2011,4,2,23.0,0.9290917853859143,0.25,0.5,71.99788907828955,72.69275887709064
46144,26 ℃,17 ℃,大雨,大雨,北风,微风,26.0,17.0,2011-04-21,2011,4,2,21.5,0.9851572608694941,0.25,0.5,73.41095917014147,73.48392504898557
46145,18 ℃,13 ℃,小雨,小雨,北风,微风,18.0,13.0,2011-04-22,2011,4,2,15.5,0.6232175039105747,0.65,0.9641138460010231,68.87380209177351,59.022227239539816
46146,22 ℃,17 ℃,多云,小雨,北风,微风,22.0,17.0,2011-04-23,2011,4,2,19.5,0.9640052289543924,0.8,0.7286190426597633,85.0256081009396,84.61964464875862
46147,25 ℃,18 ℃,阵雨,阵雨,南风,微风,25.0,18.0,2011-04-24,2011,4,2,21.5,0.9894346114987782,0.6,0.5561341399387811,77.33167924933207,83.0759371480673
46148,25 ℃,20 ℃,阵雨,阵雨,南风,微风,25.0,20.0,2011-04-25,2011,4,2,22.5,0.9589929088058057,0.6,0.5561341399387811,76.69192326739169,83.0759371480673
46149,28 ℃,22 ℃,阵雨,阵雨,南风,微风,28.0,22.0,2011-04-26,2011,4,2,25.0,0.7559723948086788,0.6,0.39113378920963654,62.34819590811252,71.99563417611724
46150,27 ℃,22 ℃,大到暴雨,大到暴雨,南风,微风,27.0,22.0,2011-04-27,2011,4,2,24.5,0.8109440810034845,0.1,0.44488648078737847,64.78953918998042,62.86365622067287
46151,29 ℃,23 ℃,小雨,小雨,南风,微风,29.0,23.0,2011-04-28,2011,4,2,26.0,0.6445438951860136,0.65,0.33925223562985396,54.426839794877466,66.484712899806
46152,29 ℃,24 ℃,小雨,中雨,南风,微风,29.0,24.0,2011-04-29,2011,4,2,26.5,0.5937816608169568,0.55,0.33925223562985396,50.84617214730285,60.69936309870967
46153,27 ℃,21 ℃,大到暴雨,大到暴雨,北风,微风,27.0,21.0,2011-04-30,2011,4,2,24.0,0.8531883662426732,0.1,0.44488648078737847,66.6404485749184,65.0548013384918
46154,21 ℃,18 ℃,大到暴雨,大到暴雨,北风,微风,21.0,18.0,2011-05-01,2011,5,2,19.5,0.9645749736749185,0.1,0.7870495792324037,80.99802706638606,67.99610269734825
46155,26 ℃,17 ℃,多云,小雨,北风,微风,26.0,17.0,2011-05-02,2011,5,2,21.5,0.9851572608694941,0.8,0.5,75.71071648006844,87.23392504898557
46156,24 ℃,19 ℃,小雨,中雨,南风,微风,24.0,19.0,2011-05-03,2011,5,2,21.5,0.9920470997173815,0.55,0.613053372743839,79.37852492202994,82.67972564014316
46157,22 ℃,19 ℃,中雨,中到大雨,北风,微风,22.0,19.0,2011-05-04,2011,5,2,20.5,0.9946060397683575,0.35,0.7286190426597633,82.34768339444697,77.32665198903584
46158,24 ℃,17 ℃,小雨,小雨,北风,微风,24.0,17.0,2011-05-05,2011,5,2,20.5,0.9920470997173815,0.65,0.613053372743839,79.87625097740633,83.09316694029697
46159,29 ℃,16 ℃,多云,多云,北风,微风,29.0,16.0,2011-05-06,2011,5,2,22.5,0.9196670270465988,0.95,0.33925223562985396,68.3955739637745,88.57270858343337
46160,33 ℃,20 ℃,晴,晴,南风,微风,33.0,20.0,2011-05-07,2011,5,2,26.5,0.4557012045051329,1.0,0.33925223562985396,42.95686968881709,71.94936309870967
46161,34 ℃,20 ℃,晴,晴,南风,微风,34.0,20.0,2011-05-08,2011,5,2,27.0,0.35466663601231385,1.0,0.39113378920963654,37.31967785683879,69.33783014394183
46162,32 ℃,20 ℃,多云,多云,南风,微风,32.0,20.0,2011-05-09,2011,5,2,26.0,0.553198562350566,0.95,0.29004373633287045,48.16557433840323,73.24658541035124
46163,25 ℃,19 ℃,阵雨,大雨,北风,微风,25.0,19.0,2011-05-10,2011,5,2,22.0,0.9779073491170418,0.425,0.5561341399387811,76.2441189199584,78.96701209908171
46164,18 ℃,15 ℃,大雨,小雨,北风,微风,18.0,15.0,2011-05-11,2011,5,2,16.5,0.7286150797975682,0.45,0.9641138460010231,75.62422880151985,60.75438899649832
46165,25 ℃,15 ℃,多云,多云,北风,微风,25.0,15.0,2011-05-12,2011,5,2,20.0,0.9779073491170418,0.95,0.5561341399387811,78.1014603340325,87.97351622576284
46166,26 ℃,16 ℃,多云,多云,北风,微风,26.0,16.0,2011-05-13,2011,5,2,21.0,0.9890130573694068,0.95,0.5,76.04800237149541,90.19275887709064
46167,26 ℃,18 ℃,晴,晴,北风,微风,26.0,18.0,2011-05-14,2011,5,2,22.0,0.9736798311320066,1.0,0.5,75.79573697097759,92.5
46168,29 ℃,18 ℃,晴,晴,北风,微风,29.0,18.0,2011-05-15,2011,5,2,23.5,0.863947218646409,1.0,0.33925223562985396,66.53557700407204,87.73614988358719
46169,30 ℃,18 ℃,晴,晴,北风,微风,30.0,18.0,2011-05-16,2011,5,2,24.0,0.8029083273196896,1.0,0.29004373633287045,62.40396242577585,85.23216017167417
46170,33 ℃,19 ℃,多云,多云,北风,微风,33.0,19.0,2011-05-17,2011,5,2,26.0,0.49465897782794693,0.95,0.33925223562985396,45.427817357327484,73.984712899806
46171,34 ℃,19 ℃,晴,晴,南风,微风,34.0,19.0,2011-05-18,2011,5,2,26.5,0.3880064816634962,1.0,0.39113378920963654,39.57271139200868,72.7275864024064
46172,35 ℃,22 ℃,晴,晴,南风,微风,35.0,22.0,2011-05-19,2011,5,2,28.5,0.20761841434092065,1.0,0.44488648078737847,29.719078984069913,59.98381676133515
46173,34 ℃,23 ℃,晴,晴,北风,微风,34.0,23.0,2011-05-20,2011,5,2,28.5,0.258468038671678,1.0,0.39113378920963654,31.13574439078745,59.17752638766902
46174,30 ℃,23 ℃,多云,多云,北风,微风,30.0,23.0,2011-05-21,2011,5,2,26.5,0.5760585441553568,0.95,0.29004373633287045,49.647335333297676,69.96123560925491
46175,30 ℃,22 ℃,多云,阵雨,北风,微风,30.0,22.0,2011-05-22,2011,5,2,26.0,0.6253056340511262,0.7749999999999999,0.29004373633287045,52.26299671246457,68.87158541035126
46176,30 ℃,23 ℃,阵雨,阵雨,南风,微风,30.0,23.0,2011-05-23,2011,5,2,26.5,0.5760585441553568,0.6,0.29004373633287045,48.575360223880196,61.21123560925492
46177,30 ℃,24 ℃,阵雨,中雨,南风,微风,30.0,24.0,2011-05-24,2011,5,2,27.0,0.5265601366394721,0.525,0.29004373633287045,44.99070090146717,55.946479350790334
46178,32 ℃,24 ℃,阵雨,阵雨,南风,微风,32.0,24.0,2011-05-25,2011,5,2,28.0,0.3802074409461232,0.6,0.29004373633287045,34.770255490337796,50.98820148757597
46179,28 ℃,24 ℃,中到大雨,大到暴雨,南风,微风,28.0,24.0,2011-05-26,2011,5,2,26.0,0.6568001987288586,0.175,0.39113378920963654,55.07822521865686,55.38793620350274
46180,27 ℃,23 ℃,中雨,阵雨,南风,微风,27.0,23.0,2011-05-27,2011,5,2,25.0,0.7647931086684413,0.525,0.44488648078737847,64.3131188107435,70.92692454978335
46181,29 ℃,23 ℃,阵雨,阵雨,南风,微风,29.0,23.0,2011-05-28,2011,5,2,26.0,0.6445438951860136,0.6,0.33925223562985396,54.278039438598626,65.234712899806
46182,31 ℃,25 ℃,中雨,大到暴雨,南风,微风,31.0,25.0,2011-05-29,2011,5,2,28.0,0.4096086812419954,0.275,0.24484481846008566,34.90371267811964,42.1852177194842
46183,29 ℃,25 ℃,大到暴雨,大到暴雨,南风,微风,29.0,25.0,2011-05-30,2011,5,2,27.0,0.5427603767464786,0.1,0.33925223562985396,46.06169225992973,46.05960684024509
46184,31 ℃,24 ℃,阵雨,中雨,北风,微风,31.0,24.0,2011-05-31,2011,5,2,27.5,0.4551700192971785,0.525,0.24484481846008566,38.97208873151932,51.84035358338427
46185,31 ℃,25 ℃,阵雨,阵雨,南风,微风,31.0,25.0,2011-06-01,2011,6,2,28.0,0.4096086812419954,0.6,0.24484481846008566,35.96134308669526,50.31021771948419
46186,30 ℃,25 ℃,阵雨,阵雨,南风,微风,30.0,25.0,2011-06-02,2011,6,2,27.5,0.47756930688140065,0.6,0.29004373633287045,41.80227565427959,54.39333735147602
